Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region
C_CND_012435,04/01/2023,Male,13500,Hatfield Volkswagen,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31001,Passenger,Janesville
C_CND_012436,04/01/2023,Female,742000,Iceberg Rentals,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Scottsdale
C_CND_012437,04/01/2023,Female,13500,McKinney Dodge Chrysler Jeep,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34001,Passenger,Austin
C_CND_012438,04/01/2023,Female,805000,Motor Vehicle Branch Office,Volvo,S40,Overhead Camshaft,Manual,Black,36001,Sedan,Middletown
C_CND_012439,04/01/2023,Male,13500,Nebo Chevrolet,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hatchback,Aurora
C_CND_012440,04/01/2023,Female,845000,New Castle Ford Lincoln Mercury,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Red,35001,SUV,Greenville
C_CND_012441,04/01/2023,Male,13500,Pars Auto Sales,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Sedan,Pasco
C_CND_012442,04/01/2023,Female,759000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,21001,Hatchback,Janesville
C_CND_012443,04/01/2023,Male,980000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,SUV,Pasco
C_CND_012444,04/01/2023,Male,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,21001,SUV,Austin
C_CND_012445,04/01/2023,Female,1135000,Progressive Shippers Cooperative Association No,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,Black,18500,SUV,Janesville
C_CND_012446,04/01/2023,Male,1100000,Ryder Truck Rental and Leasing,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Red,21001,SUV,Aurora
C_CND_012447,04/01/2023,Male,655000,Rabun Used Car Sales,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Red,39000,SUV,Scottsdale
C_CND_012448,04/01/2023,Female,900000,Scrivener Performance Engineering,Hyundai,Accent,Overhead Camshaft,Manual,Black,18001,Hatchback,Pasco
C_CND_012449,04/01/2023,Female,13500,Star Enterprises Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,Hatchback,Janesville
C_CND_012450,04/01/2023,Male,1100000,Suburban Ford,Toyota,4Runner,Overhead Camshaft,Manual,Black,25001,Sedan,Scottsdale
C_CND_012451,04/02/2023,Female,905000,Suburban Ford,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,19001,Passenger,Janesville
C_CND_012452,04/02/2023,Male,13500,Suburban Ford,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,18001,SUV,Janesville
C_CND_012453,04/02/2023,Female,665000,Diehl Motor CO Inc,Honda,Accord,Overhead Camshaft,Manual,Black,43000,Sedan,Middletown
C_CND_012454,04/02/2023,Male,1750000,Hatfield Volkswagen,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12000,Sedan,Pasco
C_CND_012455,04/02/2023,Male,937000,Saab-Belle Dodge,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49001,SUV,Aurora
C_CND_012456,04/03/2023,Female,1125000,Tri-State Mack Inc,BMW,528i,Overhead Camshaft,Manual,Black,21501,SUV,Scottsdale
C_CND_012457,04/03/2023,Female,1250000,U-Haul CO,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,Hatchback,Austin
C_CND_012458,04/03/2023,Male,1351000,Progressive Shippers Cooperative Association No,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24100,Hatchback,Janesville
C_CND_012459,04/03/2023,Male,1060000,Rabun Used Car Sales,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Scottsdale
C_CND_012460,04/03/2023,Male,1255000,Saab-Belle Dodge,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24500,SUV,Aurora
C_CND_012461,04/03/2023,Female,750000,U-Haul CO,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26000,Sedan,Austin
C_CND_012462,04/03/2023,Male,1630000,Progressive Shippers Cooperative Association No,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Janesville
C_CND_012463,04/03/2023,Male,291000,Iceberg Rentals,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,SUV,Janesville
C_CND_012464,04/03/2023,Male,530000,Enterprise Rent A Car,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Passenger,Aurora
C_CND_012465,04/03/2023,Male,13500,Gartner Buick Hyundai Saab,Volkswagen,Cabrio,Overhead Camshaft,Manual,Red,25000,Sedan,Greenville
C_CND_012466,04/03/2023,Male,721000,Hatfield Volkswagen,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,Sedan,Pasco
C_CND_012467,04/03/2023,Male,737000,Iceberg Rentals,Jaguar,S-Type,Overhead Camshaft,Manual,Red,21000,Passenger,Janesville
C_CND_012468,04/03/2023,Male,3028000,Iceberg Rentals,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25800,SUV,Janesville
C_CND_012469,04/03/2023,Male,13500,McKinney Dodge Chrysler Jeep,Plymouth,Voyager,Overhead Camshaft,Manual,Red,12000,Passenger,Scottsdale
C_CND_012470,04/03/2023,Male,1350000,Gartner Buick Hyundai Saab,Dodge,Ram Pickup,Overhead Camshaft,Manual,Red,25000,SUV,Greenville
C_CND_012471,04/03/2023,Female,565000,Pars Auto Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Greenville
C_CND_012472,04/03/2023,Female,680000,U-Haul CO,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,Hatchback,Middletown
C_CND_012473,04/03/2023,Male,13500,Star Enterprises Inc,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,38001,SUV,Pasco
C_CND_012474,04/03/2023,Female,1035000,Chrysler of Tri-Cities,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,44500,SUV,Pasco
C_CND_012475,04/03/2023,Male,13500,Race Car Help,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,69001,SUV,Pasco
C_CND_012476,04/04/2023,Male,1063000,Race Car Help,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14300,SUV,Austin
C_CND_012477,04/04/2023,Male,13500,Ryder Truck Rental and Leasing,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,Sedan,Middletown
C_CND_012478,04/04/2023,Female,850000,Saab-Belle Dodge,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Aurora
C_CND_012479,04/04/2023,Male,1590000,Scrivener Performance Engineering,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19000,SUV,Greenville
C_CND_012480,04/04/2023,Male,1390000,Star Enterprises Inc,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Pasco
C_CND_012481,04/04/2023,Male,13500,Suburban Ford,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,Hatchback,Janesville
C_CND_012482,04/04/2023,Male,790000,Race Car Help,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Passenger,Austin
C_CND_012483,04/04/2023,Male,1025000,Ryder Truck Rental and Leasing,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24500,Passenger,Middletown
C_CND_012484,04/04/2023,Male,13500,Saab-Belle Dodge,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54000,Sedan,Aurora
C_CND_012485,04/04/2023,Male,375000,McKinney Dodge Chrysler Jeep,Volvo,S70,Overhead Camshaft,Manual,Black,22000,SUV,Scottsdale
C_CND_012486,04/04/2023,Male,1950000,Star Enterprises Inc,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,14000,SUV,Pasco
C_CND_012487,04/04/2023,Female,530000,Suburban Ford,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,SUV,Janesville
C_CND_012488,04/04/2023,Male,360000,U-Haul CO,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,SUV,Austin
C_CND_012489,04/04/2023,Male,600000,Motor Vehicle Branch Office,Volkswagen,Passat,Overhead Camshaft,Manual,Red,20000,Hatchback,Austin
C_CND_012490,04/04/2023,Male,460000,Nebo Chevrolet,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,Hatchback,Middletown
C_CND_012491,04/04/2023,Male,370000,New Castle Ford Lincoln Mercury,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,28000,Hatchback,Aurora
C_CND_012492,04/04/2023,Female,13500,Pars Auto Sales,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Greenville
C_CND_012493,04/04/2023,Male,691000,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,69001,Passenger,Pasco
C_CND_012494,04/04/2023,Male,1110000,New Castle Ford Lincoln Mercury,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19001,Hatchback,Aurora
C_CND_012495,04/04/2023,Male,13500,Pars Auto Sales,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Hatchback,Greenville
C_CND_012496,04/04/2023,Male,2175000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31500,SUV,Pasco
C_CND_012497,04/04/2023,Male,1300000,Progressive Shippers Cooperative Association No,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12000,SUV,Janesville
C_CND_012498,04/04/2023,Female,1580000,Rabun Used Car Sales,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,27000,Passenger,Scottsdale
C_CND_012499,04/04/2023,Male,13500,Progressive Shippers Cooperative Association No,Honda,Passport,Overhead Camshaft,Manual,Black,22000,SUV,Janesville
C_CND_012500,04/04/2023,Female,690000,Ryder Truck Rental and Leasing,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,26001,Hatchback,Janesville
C_CND_012501,04/04/2023,Female,885000,Saab-Belle Dodge,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,Sedan,Scottsdale
C_CND_012502,04/04/2023,Male,1300000,Clay Johnson Auto Sales,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,SUV,Austin
C_CND_012503,04/04/2023,Male,975000,Diehl Motor CO Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,SUV,Middletown
C_CND_012504,04/04/2023,Male,845000,Suburban Ford,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22001,Hatchback,Aurora
C_CND_012505,04/04/2023,Female,652500,Tri-State Mack Inc,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28501,Hatchback,Greenville
C_CND_012506,04/05/2023,Male,13500,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Scottsdale
C_CND_012507,04/05/2023,Male,1300000,U-Haul CO,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29000,Sedan,Austin
C_CND_012508,04/05/2023,Male,1890000,Buddy Storbeck's Diesel Service Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Middletown
C_CND_012509,04/05/2023,Male,13500,Tri-State Mack Inc,Hyundai,Elantra,Overhead Camshaft,Manual,Red,22000,Sedan,Scottsdale
C_CND_012510,04/05/2023,Male,1160000,U-Haul CO,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21000,SUV,Austin
C_CND_012511,04/05/2023,Male,925000,Buddy Storbeck's Diesel Service Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13000,Hatchback,Middletown
C_CND_012512,04/05/2023,Female,395000,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,SUV,Janesville
C_CND_012513,04/05/2023,Female,610000,Rabun Used Car Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Red,19000,SUV,Scottsdale
C_CND_012514,04/05/2023,Female,402000,Race Car Help,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,26001,Hatchback,Austin
C_CND_012515,04/05/2023,Female,900000,Ryder Truck Rental and Leasing,Acura,RL,Overhead Camshaft,Manual,Red,31000,SUV,Middletown
C_CND_012516,04/05/2023,Male,1963000,Saab-Belle Dodge,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12300,SUV,Aurora
C_CND_012517,04/05/2023,Male,1315000,Scrivener Performance Engineering,Audi,A6,Overhead Camshaft,Manual,Black,25500,SUV,Greenville
C_CND_012518,04/05/2023,Female,627000,U-Haul CO,Honda,Accord,Overhead Camshaft,Manual,Black,43001,Sedan,Pasco
C_CND_012519,04/05/2023,Male,13500,Buddy Storbeck's Diesel Service Inc,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18001,Hatchback,Janesville
C_CND_012520,04/05/2023,Female,1725000,C & M Motors Inc,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,21501,Hatchback,Scottsdale
C_CND_012521,04/06/2023,Male,1022500,C & M Motors Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23250,SUV,Aurora
C_CND_012522,04/06/2023,Female,736000,Motor Vehicle Branch Office,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,SUV,Austin
C_CND_012523,04/06/2023,Female,541000,Ryder Truck Rental and Leasing,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34001,Sedan,Middletown
C_CND_012524,04/06/2023,Male,13500,Star Enterprises Inc,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,SUV,Pasco
C_CND_012525,04/06/2023,Male,2200000,Capitol KIA,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,Passenger,Austin
C_CND_012526,04/07/2023,Male,1250000,Capitol KIA,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Greenville
C_CND_012527,04/07/2023,Male,1151000,Chrysler of Tri-Cities,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19100,Hatchback,Pasco
C_CND_012528,04/07/2023,Male,1755000,Chrysler Plymouth,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38500,Hatchback,Janesville
C_CND_012529,04/07/2023,Female,1505000,Classic Chevy,Nissan,Quest,Overhead Camshaft,Manual,Black,19500,SUV,Scottsdale
C_CND_012530,04/07/2023,Male,13500,Clay Johnson Auto Sales,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27000,Hatchback,Austin
C_CND_012531,04/07/2023,Male,13500,Diehl Motor CO Inc,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12000,Sedan,Middletown
C_CND_012532,04/07/2023,Male,1450000,Suburban Ford,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,21000,SUV,Janesville
C_CND_012533,04/07/2023,Male,1780000,Progressive Shippers Cooperative Association No,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27000,SUV,Janesville
C_CND_012534,04/07/2023,Male,13500,Chrysler Plymouth,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21000,SUV,Janesville
C_CND_012535,04/07/2023,Male,595000,Classic Chevy,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Scottsdale
C_CND_012536,04/07/2023,Male,710000,Pars Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16001,SUV,Greenville
C_CND_012537,04/07/2023,Female,1681000,Diehl Motor CO Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60100,Hatchback,Middletown
C_CND_012538,04/07/2023,Male,545000,Saab-Belle Dodge,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Red,39001,SUV,Aurora
C_CND_012539,04/07/2023,Female,13500,Scrivener Performance Engineering,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18001,Sedan,Greenville
C_CND_012540,04/07/2023,Male,450000,Classic Chevy,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,SUV,Scottsdale
C_CND_012541,04/07/2023,Male,670000,Suburban Ford,Porsche,Boxter,Overhead Camshaft,Manual,Red,24001,SUV,Janesville
C_CND_012542,04/07/2023,Male,400000,Gartner Buick Hyundai Saab,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,25000,SUV,Greenville
C_CND_012543,04/07/2023,Male,702000,U-Haul CO,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31001,SUV,Austin
C_CND_012544,04/07/2023,Female,696000,Rabun Used Car Sales,Ford,Ranger,DoubleÂ Overhead Camshaft,Auto,Black,61000,SUV,Austin
C_CND_012545,04/07/2023,Male,1620000,Tri-State Mack Inc,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Sedan,Scottsdale
C_CND_012546,04/07/2023,Female,13500,U-Haul CO,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,Passenger,Austin
C_CND_012547,04/07/2023,Male,1770000,Progressive Shippers Cooperative Association No,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Red,28000,Hatchback,Janesville
C_CND_012548,04/07/2023,Male,1260000,Rabun Used Car Sales,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22000,SUV,Scottsdale
C_CND_012549,04/07/2023,Female,13500,Race Car Help,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,Sedan,Austin
C_CND_012550,04/07/2023,Male,1615000,Chrysler of Tri-Cities,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,19501,Hatchback,Middletown
C_CND_012551,04/07/2023,Male,1070000,Enterprise Rent A Car,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,SUV,Aurora
C_CND_012552,04/07/2023,Female,1055000,Classic Chevy,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22501,Sedan,Greenville
C_CND_012553,04/07/2023,Male,981000,Motor Vehicle Branch Office,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,SUV,Austin
C_CND_012554,04/07/2023,Female,450000,Diehl Motor CO Inc,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Red,14001,SUV,Janesville
C_CND_012555,04/07/2023,Male,2650000,Enterprise Rent A Car,Mercury,Sable,Overhead Camshaft,Manual,Red,61001,Sedan,Scottsdale
C_CND_012556,04/08/2023,Male,13500,Enterprise Rent A Car,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Aurora
C_CND_012557,04/08/2023,Female,935000,Gartner Buick Hyundai Saab,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Greenville
C_CND_012558,04/08/2023,Male,686000,Hatfield Volkswagen,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Pasco
C_CND_012559,04/08/2023,Female,1400000,Iceberg Rentals,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Janesville
C_CND_012560,04/08/2023,Female,604000,McKinney Dodge Chrysler Jeep,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Scottsdale
C_CND_012561,04/08/2023,Male,1300000,Motor Vehicle Branch Office,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25000,Sedan,Austin
C_CND_012562,04/08/2023,Male,13500,Nebo Chevrolet,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Middletown
C_CND_012563,04/08/2023,Male,1160000,New Castle Ford Lincoln Mercury,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan,Aurora
C_CND_012564,04/08/2023,Male,13500,Pars Auto Sales,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,SUV,Greenville
C_CND_012565,04/08/2023,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,Passenger,Pasco
C_CND_012566,04/08/2023,Female,13500,Progressive Shippers Cooperative Association No,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,Hatchback,Janesville
C_CND_012567,04/08/2023,Male,2000000,Rabun Used Car Sales,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Scottsdale
C_CND_012568,04/08/2023,Female,601000,Race Car Help,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Austin
C_CND_012569,04/08/2023,Male,790000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16000,Hatchback,Middletown
C_CND_012570,04/08/2023,Female,13500,Saab-Belle Dodge,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,SUV,Aurora
C_CND_012571,04/08/2023,Female,930000,Scrivener Performance Engineering,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,Passenger,Greenville
C_CND_012572,04/08/2023,Female,13500,Star Enterprises Inc,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,Sedan,Pasco
C_CND_012573,04/08/2023,Male,1682000,Suburban Ford,Buick,Regal,Overhead Camshaft,Manual,Red,43200,Passenger,Janesville
C_CND_012574,04/08/2023,Female,530000,Enterprise Rent A Car,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24000,Passenger,Aurora
C_CND_012575,04/08/2023,Female,1320000,Gartner Buick Hyundai Saab,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Greenville
C_CND_012576,04/08/2023,Male,805000,Hatfield Volkswagen,Saab,03-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000,Sedan,Pasco
C_CND_012577,04/08/2023,Male,1200000,Iceberg Rentals,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Janesville
C_CND_012578,04/08/2023,Male,1183000,McKinney Dodge Chrysler Jeep,Mercury,Cougar,Overhead Camshaft,Manual,Red,22300,Hatchback,Scottsdale
C_CND_012579,04/08/2023,Female,13500,Motor Vehicle Branch Office,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,Hatchback,Austin
C_CND_012580,04/08/2023,Female,1350000,Nebo Chevrolet,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,Sedan,Middletown
C_CND_012581,04/08/2023,Male,1000000,New Castle Ford Lincoln Mercury,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Hatchback,Aurora
C_CND_012582,04/08/2023,Male,830000,Pars Auto Sales,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Red,39000,SUV,Greenville
C_CND_012583,04/08/2023,Female,815000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,20000,Passenger,Pasco
C_CND_012584,04/08/2023,Male,727500,Progressive Shippers Cooperative Association No,Honda,Accord,Overhead Camshaft,Manual,Black,43500,Sedan,Janesville
C_CND_012585,04/08/2023,Male,13500,Rabun Used Car Sales,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hatchback,Scottsdale
C_CND_012586,04/08/2023,Male,4600000,Race Car Help,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28000,Hatchback,Austin
C_CND_012587,04/08/2023,Male,1710000,Ryder Truck Rental and Leasing,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000,Hatchback,Middletown
C_CND_012588,04/08/2023,Male,1700000,Saab-Belle Dodge,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Aurora
C_CND_012589,04/08/2023,Male,2475000,Scrivener Performance Engineering,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19500,Sedan,Greenville
C_CND_012590,04/08/2023,Female,1270000,Star Enterprises Inc,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,Hatchback,Pasco
C_CND_012591,04/08/2023,Female,555500,Suburban Ford,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,69500,Passenger,Janesville
C_CND_012592,04/08/2023,Male,730000,Progressive Shippers Cooperative Association No,Audi,A6,Overhead Camshaft,Manual,Pale White,13001,SUV,Janesville
C_CND_012593,04/08/2023,Female,449000,Rabun Used Car Sales,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,17001,Hatchback,Scottsdale
C_CND_012594,04/08/2023,Female,680000,Race Car Help,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15001,Sedan,Austin
C_CND_012595,04/08/2023,Female,410000,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31001,Passenger,Middletown
